1.000000 , -28.020628 , -158.622253
0.970500 , -27.505726 , -157.818085
0.941800 , -27.078293 , -157.096542
0.914000 , -26.654146 , -155.929825
0.887100 , -26.210197 , -155.332825
0.860900 , -25.811520 , -154.210175
0.835500 , -25.326069 , -153.439331
0.810800 , -24.878761 , -152.490997
0.786900 , -24.468643 , -151.658585
0.763700 , -24.079453 , -150.652008
0.741100 , -23.539921 , -149.965256
0.719300 , -23.212185 , -149.000244
0.698000 , -22.844633 , -147.919281
0.677400 , -22.271875 , -147.197540
0.657400 , -21.987175 , -146.225494
0.638000 , -21.538578 , -145.202026
0.619200 , -21.093214 , -144.406204
0.600900 , -20.706898 , -143.437469
0.583200 , -20.272314 , -142.513016
0.566000 , -19.922985 , -141.497818
0.549300 , -19.452602 , -140.723145
0.533100 , -19.101213 , -139.694794
0.517300 , -18.663931 , -138.855698
0.502100 , -18.293552 , -137.760345
0.487300 , -17.895889 , -136.914536
0.472900 , -17.524998 , -135.995789
0.458900 , -17.093060 , -134.935135
0.445400 , -16.790569 , -134.170868
0.432200 , -16.368628 , -133.164017
0.419500 , -15.994120 , -132.221970
0.407100 , -15.641785 , -131.282883
0.395100 , -15.258182 , -130.456772
0.383400 , -14.922906 , -129.592987
0.372100 , -14.537035 , -128.625031
0.361100 , -14.194195 , -127.752937
0.350500 , -13.825585 , -126.809837
0.340100 , -13.469025 , -125.971390
0.330100 , -13.125072 , -125.131042
0.320300 , -12.751968 , -124.219604
0.310900 , -12.437952 , -123.359009
0.301700 , -12.085083 , -122.544647
0.292800 , -11.656815 , -121.406281
0.284200 , -11.390550 , -120.680771
0.275800 , -11.056210 , -119.832497
0.267600 , -10.728164 , -118.975761
0.259700 , -10.374528 , -118.019608
0.252100 , -10.100146 , -117.410736
0.244600 , -9.708905 , -116.295860
0.237400 , -9.391163 , -115.676910
0.230400 , -9.068969 , -114.923218
0.223600 , -8.752609 , -114.168167
0.217000 , -8.431678 , -113.406235
0.210600 , -8.101667 , -112.597626
0.204400 , -7.801690 , -111.788948
0.198400 , -7.483837 , -111.122719
0.192500 , -7.133454 , -110.335945
0.186800 , -6.833003 , -109.493790
0.181300 , -6.512997 , -108.836914
0.176000 , -6.232241 , -108.130051
0.170800 , -5.878231 , -107.085884
0.165700 , -5.576227 , -106.473450
0.160800 , -5.267086 , -105.717201
0.156100 , -4.936583 , -105.092308
0.151500 , -4.664231 , -104.396812
0.147000 , -4.324437 , -103.557770
0.142700 , -4.005629 , -102.577339
0.138500 , -3.684352 , -102.033348
0.134400 , -3.362888 , -101.142860
0.130400 , -3.083341 , -100.505997
0.126600 , -2.761571 , -99.664063
0.122800 , -2.451899 , -99.010284
0.119200 , -2.167041 , -98.117577
0.115700 , -1.867747 , -97.538704
0.112300 , -1.549435 , -96.529091
0.109000 , -1.242829 , -95.771973
0.105700 , -0.941760 , -94.980301
0.102600 , -0.617357 , -94.064278
0.099600 , -0.341566 , -93.739952
0.096600 , -0.044548 , -92.591805
0.093800 , 0.250254 , -91.731918
0.091000 , 0.561183 , -90.872536
0.088300 , 0.875217 , -90.389206
0.085700 , 1.159109 , -89.359680
0.083200 , 1.441011 , -88.501312
0.080700 , 1.709620 , -87.646996
0.078400 , 2.009644 , -86.703659
0.076100 , 2.290006 , -85.831383
0.073800 , 2.567643 , -84.825226
0.071600 , 2.840672 , -83.885101
0.069500 , 3.085849 , -82.704224
0.067500 , 3.337823 , -81.805550
0.065500 , 3.622694 , -80.864059
0.063500 , 3.906425 , -79.576553
0.061700 , 4.137052 , -78.576149
0.059800 , 4.382675 , -77.276665
0.058100 , 4.635899 , -76.461746
0.056400 , 4.878390 , -75.275665
0.054700 , 5.116817 , -74.165001
0.053100 , 5.327168 , -73.165787
0.051500 , 5.579891 , -72.179489
0.050000 , 6.037620 , -70.457970
